time,shoulder link,upper arm link,forearm link,wrist1 link,wrist2 link,wrist3 link,total_reward
60.0,-0.8423888948082807,-0.30639906254888016,-0.5007684959605085,0.00012643398744544682,-0.9197043814674276,0.8452477967638468,968.9277517343685
61.0,-0.8525030071277787,-0.3066742209075604,-0.5090244894815893,-0.012251504399412834,-0.9335692581149536,0.8557112854289375,968.9277517343685
62.0,-0.8623317674336454,-0.30682329047887386,-0.5172017458965392,-0.02436097114180195,-0.9470425625172106,0.8656437712772677,968.9277517343685
63.0,-0.8718674504760247,-0.30689112447708605,-0.5252608314693447,-0.03624482798190763,-0.9599801987393434,0.8752487083722158,968.9277517343685
64.0,-0.88113761496192,-0.30692464837910277,-0.5332112407738919,-0.04783525935982685,-0.9724886958745149,0.8846739400214808,968.9277517343685
65.0,-0.8901706305832414,-0.3069486307661097,-0.5410728403002389,-0.05915389994398293,-0.9845405792885243,0.893785644867312,968.9277517343685
66.0,-0.8989886199246419,-0.30691661296897316,-0.5489030865528304,-0.07010447112389996,-0.9960874404869973,0.9026831424878202,968.9277517343685
67.0,-0.9076157043172908,-0.306812314567555,-0.5566989812604205,-0.08081691333899431,-1.007041548266275,0.9114749437737371,968.9277517343685
68.0,-0.9160330147325113,-0.3066519114516489,-0.5644522716779206,-0.0912084258651021,-1.0174069190234212,0.9199550092722789,968.9277517343685
69.0,-0.9242154391469714,-0.3064287901095792,-0.5722025822853655,-0.10131886025346652,-1.0272512350496867,0.9281942046102998,968.9277517343685
70.0,-0.9321258909785897,-0.30611940639338897,-0.5799522347259771,-0.11100037179569307,-1.0367012432006493,0.9360653219379149,968.9277517343685
71.0,-0.9397483505946865,-0.3057224515839325,-0.5876162170577396,-0.12036743938466254,-1.0457698083347278,0.9436731322754334,968.9277517343685
72.0,-0.9470492076679439,-0.3052629801461693,-0.5951382375599469,-0.12942918470184445,-1.0545953342411662,0.9512246520808623,968.9277517343685
73.0,-0.9540143024334438,-0.30477360791101754,-0.6024901487414706,-0.1382669212545181,-1.0630830433073053,0.9585535032258723,968.9277517343685
74.0,-0.9606455175371023,-0.30427024255290225,-0.6097008294787967,-0.14672129864820402,-1.071341230971316,0.9656460450191416,968.9277517343685
75.0,-0.9669513587102917,-0.3037304161074901,-0.6167455219962253,-0.1549551993408919,-1.0794322650726746,0.972540095055579,968.9277517343685
76.0,-0.9729632918034865,-0.30314926166926937,-0.623611324576495,-0.1628509168586238,-1.0872412229396597,0.9791865083665223,968.9277517343685
77.0,-0.9787069458583001,-0.30249595978633237,-0.6303110871451261,-0.17061430343056858,-1.0948726796591157,0.9854619000780356,968.9277517343685
78.0,-0.9841624797558357,-0.30175252937342595,-0.6368431363004096,-0.17827796581612776,-1.1022364021040303,0.9912174197909084,968.9277517343685
79.0,-0.9892986772215524,-0.30093951303380534,-0.6431709818197863,-0.18571398156079302,-1.1092281234232249,0.9963711084465197,968.9277517343685
80.0,-0.9940654171586901,-0.3000659804920972,-0.649300805932447,-0.19302579926277877,-1.1158323549282199,1.001122054656275,968.9277517343685
81.0,-0.9984623862107798,-0.2991207159002396,-0.6551942685308992,-0.2000944949520163,-1.1219215946502745,1.005615658847977,968.9277517343685
82.0,-1.0025086120118456,-0.298069481469337,-0.6608589819883587,-0.20701417847067352,-1.1275853452323379,1.0099460697891034,968.9277517343685
83.0,-1.0062248553864914,-0.29692551268193,-0.6662967650419382,-0.21363981004511007,-1.1327391762034091,1.014072542802259,968.9277517343685
84.0,-1.0096671341736085,-0.2957364025963977,-0.6715325773251195,-0.2198841539057377,-1.137583608621615,1.0180093892351865,968.9277517343685
85.0,-1.0128746464126936,-0.29457038990799944,-0.6765455773027669,-0.225874020653914,-1.1419996581984873,1.0218075591017155,968.9277517343685
86.0,-1.0158342884198106,-0.29342309154229074,-0.6812914134178701,-0.23146131604830886,-1.146175088852637,1.0254539419379103,968.9277517343685
87.0,-1.0185117311995808,-0.29223820614926416,-0.6857082112301034,-0.2366504501214818,-1.1500371550388646,1.0289319179999756,968.9277517343685
88.0,-1.0208759716938982,-0.2909825467257694,-0.6897697331705858,-0.24140192759652315,-1.153686334032135,1.0322240635800801,968.9277517343685
89.0,-1.0229326536840317,-0.2896611974929147,-0.6934515731323712,-0.2457958185765698,-1.1572167767180856,1.0355722021971319,968.9277517343685
90.0,-1.024745515024964,-0.2882909477862459,-0.6967123208466353,-0.249881839107999,-1.160674068292553,1.0387326370201562,968.9277517343685
91.0,-1.0263335237067042,-0.28692136632343485,-0.6995658997385701,-0.2538010433617108,-1.164055967154509,1.0415639490879347,968.9277517343685
92.0,-1.0276746885676007,-0.2855756424175128,-0.7020468451682697,-0.25748943051603507,-1.1671917318714067,1.0441729458763414,968.9277517343685
93.0,-1.028779496763809,-0.2842963682885092,-0.7041671617953746,-0.26085093464864817,-1.1700411095164591,1.0464709128294225,968.9277517343685
94.0,-1.0296792040503029,-0.2831122958864242,-0.7059896516066579,-0.2639179661700023,-1.1727002894419931,1.048555023706123,968.9277517343685
95.0,-1.030357449199588,-0.282075430814656,-0.7075957358005511,-0.2668157765078393,-1.1750579566858106,1.0503675953230238,968.9277517343685
96.0,-1.0308071237101966,-0.281237288620832,-0.7090158055589753,-0.2694668970063469,-1.1771179414461914,1.0517810440737416,968.9277517343685
97.0,-1.0310423764879355,-0.28059065251185233,-0.7102583654279558,-0.2718535001413313,-1.178771545805944,1.0529299426527363,968.9277517343685
98.0,-1.031091821264474,-0.28006860818551743,-0.7113562151734985,-0.27398369172283715,-1.1801940496189667,1.0536781296051672,968.9277517343685
99.0,-1.03099091591847,-0.2795473458441807,-0.7124034941786827,-0.27581991920624593,-1.1814951909142015,1.0540282201146085,968.9277517343685
100.0,-1.0308296740968779,-0.2789675667649236,-0.7134298947056581,-0.2775359299956963,-1.182474540596428,1.0539688340665985,968.9277517343685
101.0,-1.0307076276016465,-0.2783353002796443,-0.7145212159110876,-0.2790712670007681,-1.1831218503309273,1.0537740778729996,968.9277517343685
102.0,-1.0306789416020483,-0.2777084986772904,-0.715767510201175,-0.28033609240870594,-1.1834719886042482,1.0534155294944454,968.9277517343685
103.0,-1.0307510837585374,-0.2771093116797726,-0.7171368112557622,-0.2815066566661168,-1.1835440552389938,1.0531411340761005,968.9277517343685
104.0,-1.0308823397700473,-0.276502325011141,-0.7185766020977313,-0.2823826568274182,-1.1834004455524867,1.0527735233745652,968.9277517343685
105.0,-1.0309876164465224,-0.27585034754149584,-0.720044118204625,-0.2830342138590268,-1.1831056044173338,1.0523766450855998,968.9277517343685
106.0,-1.031056976796053,-0.2751986736886647,-0.7214320784996001,-0.28379649971702686,-1.1824700546241766,1.0519702828683157,968.9277517343685
107.0,-1.0311087741185456,-0.2745950525287675,-0.7227471516595371,-0.284433586882876,-1.1816354191017366,1.0516085010089864,968.9277517343685
108.0,-1.0311970078002464,-0.2740671917313853,-0.7240293468741528,-0.2847925332809589,-1.1807766015360446,1.0515413255427322,968.9277517343685
109.0,-1.0313539148046877,-0.2736047975606595,-0.7252445836727054,-0.2849257359898865,-1.1799456366413161,1.0516883944961695,968.9277517343685
110.0,-1.0315395529603215,-0.2731876302850352,-0.7263598441975454,-0.28517976723243577,-1.1791385269377928,1.0519614958833599,968.9277517343685
111.0,-1.0316978584166494,-0.2727840419527845,-0.7273168575769294,-0.2853921384589384,-1.1782744693765979,1.0521696652235828,968.9277517343685
112.0,-1.0318174089334426,-0.27238495575779587,-0.728146771991737,-0.28532969683785214,-1.1774112453070509,1.0523632731227184,968.9277517343685
113.0,-1.031930222066768,-0.27204116528649497,-0.7288683484558582,-0.2852618746541919,-1.1765918971078992,1.0525879810442744,968.9277517343685
114.0,-1.032041595329085,-0.27177141510410596,-0.7295402703558547,-0.28518514300956727,-1.1759425770796963,1.0528502782835731,968.9277517343685
115.0,-1.032149095927177,-0.271549896964089,-0.7301856321506514,-0.2850079708759785,-1.175407026055098,1.0530716112493488,968.9277517343685
116.0,-1.0322687396073782,-0.27136035292613697,-0.7307908847849717,-0.284756259454309,-1.1748747319183692,1.053482667447926,968.9277517343685
117.0,-1.0323812246047481,-0.27120521200724274,-0.7312816515805428,-0.28460642858354185,-1.1743851368535554,1.0537979859073632,968.9277517343685
118.0,-1.0324399856380042,-0.27105424329427724,-0.7316686924462572,-0.28444970337343717,-1.1740586566209334,1.0537879087028628,968.9277517343685
119.0,-1.032462211170629,-0.2709169396681587,-0.7319639711872524,-0.284526374044871,-1.1739221484319644,1.0537920553311066,968.9277517343685
120.0,-1.0324667348106071,-0.2707930918803202,-0.7321589411323557,-0.284591833966102,-1.173964542904307,1.0537010613277522,968.9277517343685
121.0,-1.0324765294345324,-0.27070073853517623,-0.7323007230658636,-0.28468191816572624,-1.1739991328915607,1.0537248917106907,968.9277517343685
122.0,-1.0324853445348914,-0.2706410359126241,-0.7324449765966667,-0.2847197530848613,-1.1741116236857696,1.053815706697795,968.9277517343685
123.0,-1.0324976807888193,-0.2706027227022993,-0.7325903536009645,-0.28478150278127295,-1.1740503219983498,1.0536819784424276,968.9277517343685
124.0,-1.0325192314901668,-0.27060362855933395,-0.732709063035547,-0.2848952061407577,-1.174065437471017,1.0535957601837875,968.9277517343685
125.0,-1.032572410972266,-0.2706141695686005,-0.7327791809094856,-0.28505092951011113,-1.1741680670125554,1.0534195126252979,968.9277517343685
126.0,-1.0326402610685488,-0.27061412962825365,-0.7328485069834747,-0.28499672601178433,-1.1742307331355217,1.053040543076871,968.9277517343685
127.0,-1.0326832706667788,-0.27059416819321014,-0.7329035928123644,-0.2850311220901244,-1.1744246154823954,1.0526927280854872,968.9277517343685
128.0,-1.0326728598191843,-0.2705781639474416,-0.7329103641571086,-0.28519908131435273,-1.1744677622609956,1.0523427226476239,968.9277517343685
129.0,-1.0326129674102589,-0.270547887340523,-0.7329073771374761,-0.28532059426471607,-1.1743244600834215,1.0522468929228808,968.9277517343685
130.0,-1.0325273805582682,-0.2705009071219909,-0.7329525658086317,-0.28539797207364764,-1.1741033612502965,1.0525495427746023,968.9277517343685
131.0,-1.0324560862168555,-0.27046906280590793,-0.7330141939078618,-0.28534904853686033,-1.1738208574037468,1.0530331729340388,968.9277517343685
132.0,-1.0324305121672228,-0.27046560874587394,-0.7330708192647178,-0.2851998472438908,-1.173631720505245,1.0536441965105434,968.9277517343685
133.0,-1.0324582423968813,-0.2705245056742844,-0.7330560284561695,-0.2848150906732273,-1.173414978828471,1.0541594818726645,968.9277517343685
134.0,-1.0325276681258633,-0.2706575991339171,-0.7329425800917845,-0.2843624019929053,-1.173424446969226,1.0545973496149592,968.9277517343685
135.0,-1.0326126987563577,-0.27084445195260115,-0.7326583497462933,-0.2839964479613635,-1.1736415994135436,1.0548939645935127,968.9277517343685
136.0,-1.032668877367365,-0.2710392965341239,-0.7322416006817584,-0.2835633885783115,-1.1742518398890847,1.0549141349068711,968.9277517343685
137.0,-1.032706202284421,-0.2712301541393915,-0.7317270156833474,-0.28319397159464427,-1.175000096548424,1.0545622468152502,968.9277517343685
138.0,-1.0327419890175282,-0.2714074240778614,-0.7311837290330182,-0.2830366293892341,-1.175984615504209,1.0541638565035192,968.9277517343685
139.0,-1.032798970025165,-0.2715801295041745,-0.7306435713517847,-0.2830845182827298,-1.1768748347015763,1.0535991629536636,968.9277517343685
140.0,-1.0328343817123882,-0.27172121743791783,-0.7301749701282211,-0.28331887140411244,-1.1776521852690751,1.0528178377916515,968.9277517343685
141.0,-1.0328006480764254,-0.271822458740265,-0.7298108462054619,-0.2836505450254449,-1.1781027292779889,1.0519845414436884,968.9277517343685
142.0,-1.032695292136317,-0.2718806715121221,-0.7295657019341671,-0.28407240660978184,-1.178168004872532,1.0513140403761627,968.9277517343685
143.0,-1.0325802986772523,-0.2719100152599816,-0.7294518965105475,-0.2845317129896504,-1.178051687668977,1.0508041399851764,968.9277517343685
144.0,-1.032480240914599,-0.27190159803207065,-0.7294829498033826,-0.2849601323341599,-1.177999280105791,1.0505082640063999,968.9277517343685
145.0,-1.0324217847901607,-0.2718817654122419,-0.729633267013882,-0.28519131519815005,-1.177940847779542,1.0502832045766046,968.9277517343685
146.0,-1.0324272973415818,-0.271771395610572,-0.7299895797549928,-0.28559391791798694,-1.1778657279804523,1.0498476082578785,968.9277517343685
147.0,-1.032501063752122,-0.2715338513687775,-0.7305152394085886,-0.28606165031871944,-1.1779113687122735,1.0492747825443811,968.9277517343685
148.0,-1.032579809441515,-0.27125276349250965,-0.7311386875001202,-0.28649465577450184,-1.177593520692756,1.048898648104098,968.9277517343685
149.0,-1.0326268885929273,-0.2710049843768186,-0.7316921017851896,-0.2868086462825811,-1.1774114964359628,1.048730665196389,968.9277517343685
150.0,-1.0326476569504894,-0.27079833383884605,-0.73216093141904,-0.28689209046824526,-1.1773323884652551,1.0484141125535125,968.9277517343685
151.0,-1.0327088497029042,-0.27068534159153496,-0.7325155688097088,-0.28686903791576046,-1.1772866104787596,1.0480710365089598,968.9277517343685
152.0,-1.032769258670206,-0.27054546978498134,-0.7327506641060121,-0.28704394907053576,-1.1773329687144727,1.047765639373829,968.9277517343685
153.0,-1.0327075471176064,-0.270341892153902,-0.732957706770039,-0.2874851547335169,-1.1771159284199781,1.0472519143792987,968.9277517343685
154.0,-1.0326130753224005,-0.2701646323217491,-0.7333729602037274,-0.28803801015538233,-1.176620666627187,1.047025996808154,968.9277517343685
155.0,-1.0326100383613561,-0.26993931967581664,-0.7340228166173464,-0.2883654249306064,-1.176058758583525,1.0474258804044925,968.9277517343685
156.0,-1.0326765523092118,-0.26965583290679135,-0.734646797990135,-0.28868581751506733,-1.1754446018146896,1.0476253531774449,968.9277517343685
157.0,-1.0327384406473694,-0.26943041701275067,-0.7351415544606386,-0.28867594673459773,-1.1753463968664364,1.0478975394454764,968.9277517343685
158.0,-1.0327560219830973,-0.26936295797425364,-0.735295494112583,-0.2882499015534849,-1.1754935277076308,1.0481080726274614,968.9277517343685
159.0,-1.0327608971307214,-0.26942945423605674,-0.7350088881526416,-0.28819337179283155,-1.1760564598435244,1.0478827972957325,968.9277517343685
160.0,-1.0328304545339768,-0.269549744538587,-0.7344831523129651,-0.2878970155140066,-1.177114387487397,1.047565244226583,968.9277517343685
161.0,-1.032836969092072,-0.2696213760819016,-0.7340025761955411,-0.2878269625291203,-1.1772935283581423,1.0477519958247736,968.9277517343685
162.0,-1.0327414656825007,-0.26973911042503607,-0.7335119541594531,-0.28734137549074684,-1.176616065293712,1.0487896482844057,968.9277517343685
163.0,-1.0326311972040547,-0.2700383877865438,-0.7325807591964446,-0.28609522261109105,-1.1770584019034935,1.049974463091166,968.9277517343685
164.0,-1.032485274544552,-0.2705110456294976,-0.7309084723867393,-0.2852898764229208,-1.1790679747974855,1.049918454077748,968.9277517343685
165.0,-1.0322239324438014,-0.27113677239810235,-0.7290188461040571,-0.286185585506364,-1.1827436061406944,1.0482049306301646,968.9277517343685
166.0,-1.031803016975115,-0.27168390099161666,-0.7276732444556058,-0.28820847896038976,-1.1847163658490252,1.0455592298270235,968.9277517343685
167.0,-1.0312339820572316,-0.2722478832545366,-0.727444837559159,-0.29068609764021935,-1.184739685565957,1.0446304785198466,968.9277517343685
168.0,-1.030824254544712,-0.27274964115010203,-0.72820640966594,-0.291768931866263,-1.1829812082623712,1.0461785478961076,968.9277517343685
169.0,-1.0313198311728493,-0.27324671115941557,-0.7294524414532109,-0.28914846734983835,-1.1810112041082594,1.0506618730799835,968.9277517343685
170.0,-1.033257114653685,-0.27386157213910434,-0.7305340897094427,-0.28034351960168363,-1.1837113840950275,1.0548846876263713,968.9277517343685
