x,y,z,reward
-0.23358235064699057,0.8150915848327216,0.049246103700853645,-0.9111607981031669
-0.23593765673241965,0.8164602020417514,0.04841582672970417,-1.8246297368644253
-0.23446014660337522,0.8205160568482975,0.05396383665914834,-2.740738263338623
-0.22902596036400344,0.8259641608299861,0.06504079309880523,-3.6530583571191273
-0.22071265932193868,0.8322331979756554,0.07971254097047648,-4.556212460596644
-0.210420283840784,0.8384281755881097,0.09591319412430488,-5.447654627433532
-0.19948615162368408,0.8437343912592287,0.11281554699909746,-6.325062869591931
-0.18870949874022558,0.8483364884621777,0.12987799338687092,-7.186375439055835
-0.17740973177277194,0.8523592789505116,0.14474080572940115,-8.030736941639457
-0.1653559473900847,0.8559449452768013,0.15745703692726987,-8.857588285368463
-0.15344999997147407,0.858925391255835,0.1699248078311872,-9.66777442607874
-0.1416367005673214,0.8614953275041252,0.18148405641414952,-10.461189519887585
-0.12997410704185272,0.8636908672337033,0.19218199129547922,-11.239819277500782
-0.11873407777764237,0.8655535987057076,0.20203582465041883,-12.004485921928643
-0.10814029841423607,0.8670552122160119,0.21131024448978417,-12.756061152965795
-0.0978307613431081,0.8682413124651003,0.22007313321993355,-13.49528859405217
-0.08743289114541718,0.8691852985271603,0.2284417553045288,-14.22281048443113
-0.0768516599694679,0.869982616522023,0.236357537445079,-14.93785695560591
-0.06597544015781617,0.8705507564621409,0.2440925052633933,-15.638504829217597
-0.05478285359655738,0.8709009413284864,0.2515487056171772,-16.326402250903012
-0.04318671248023866,0.8710772370858489,0.25883806934387305,-17.003313125855183
-0.031196472307595133,0.8710091661400601,0.26630299673352603,-17.66887500067101
-0.01887429794269388,0.870640696849083,0.2735861268888796,-18.323671011898686
-0.006279921355761317,0.8699863055962551,0.28063050268034817,-18.967789207145948
0.0064384745479848515,0.8689797587999738,0.2876689786647289,-19.602297104178323
0.019201649720729352,0.8676555021503451,0.29453874658470175,-20.228720310139316
0.030559972282386452,0.8660939815984672,0.3028886780421916,-20.847311403841125
0.04207884521008587,0.8641913601374098,0.3112684761159115,-21.4595585442099
0.053774901035472666,0.8619460068186136,0.319664833821927,-22.064489734258963
0.06557014873687633,0.8593659675954306,0.32802062905206336,-22.661744400486313
0.07740051057869132,0.8564994833308434,0.3362266048177938,-23.248374715753148
0.08927471156070213,0.8533886759828746,0.3441174167947436,-23.82439246400049
0.10115365452413311,0.8500539070312864,0.3516610017707076,-24.389819770825532
0.11296019862124206,0.8464928069294373,0.3589187523769119,-24.945064085831355
0.12467576840891224,0.8426979404001663,0.3658501734008343,-25.488051035024995
0.1362906180416063,0.8386667151513425,0.37247590493055993,-26.017884336632118
0.14784656275749755,0.834400236018292,0.3788012668868604,-26.535580252143934
0.1593079808412784,0.8299230881872645,0.3848175798374009,-27.0406183327356
0.17074327515098697,0.8252541914805205,0.3904495523235001,-27.531579844416214
0.18209911767754133,0.8203901776482049,0.3957291422207331,-28.008723011256986
0.19333794068746607,0.8153320439558609,0.4007707302690623,-28.471270623914506
0.20441486309428702,0.8100366405219142,0.40571304759761906,-28.918081919750342
0.2153096464462451,0.8045050138946175,0.4106403173882802,-29.348939573690128
