x,y,z,reward
-0.2339622421928894,0.8165520996472178,0.05978562250506112,-0.9111607981031669
-0.23329047692264626,0.8150013682904075,0.05554356291831953,-1.8215759747688498
-0.23211990581416922,0.8131194130837075,0.05379023436261421,-2.728213106377724
-0.23028208254228927,0.8117722773862963,0.055778030117066425,-3.629631601608419
-0.22713761731003107,0.8110325264215542,0.06139499362734444,-4.525029536672725
-0.22233286455811296,0.8109904108661327,0.06993664957589954,-5.410581488933313
-0.21586739083465273,0.8117859153693631,0.08023697782386163,-6.282268753919131
-0.20797758535129118,0.813267249422463,0.09105901340990064,-7.138929237522754
-0.19897918347088855,0.8151083495763838,0.10187754624425394,-7.980403887106443
-0.18922777961016765,0.8170572418497613,0.11247926141507086,-8.805588409475382
-0.179058201930332,0.8189843835130715,0.12285094273733019,-9.614189881803725
-0.16869335665089136,0.8207519879174019,0.13318575983779252,-10.408506519955745
-0.158221696684686,0.8223365862091233,0.143702628723038,-11.190507817040757
-0.1476198618737296,0.8236809691080047,0.1544899841708597,-11.961482575441353
-0.13683067944346874,0.824757861238005,0.16557795891416488,-12.719279091823918
-0.12586744025499505,0.8255843487396511,0.17694924962344655,-13.462517475425216
-0.11472470254298138,0.8261064072485432,0.1884317131326357,-14.193374458152544
-0.10335720779490862,0.8263108671772611,0.19991967419661483,-14.913433892853245
-0.09174821978768387,0.826202539467359,0.21148179173876824,-15.621242025666893
-0.0799603940328783,0.8257815463111062,0.2230986278676409,-16.317802625823195
-0.068044565493591,0.8250331178981962,0.23446696452369414,-17.002364207172114
-0.05598969731552096,0.8240232268819067,0.2453004302532975,-17.67434766585044
-0.0437835019203691,0.8227585440885632,0.2554670860681337,-18.332531643101525
-0.03141707429246812,0.8212831232017126,0.2649012303937781,-18.977258674312917
-0.018951684121469053,0.819605094709512,0.27363206780989546,-19.607289419261434
-0.006484876934965217,0.817723923534866,0.28173184979580035,-20.222700067908097
0.005919979966621233,0.8156837494995668,0.28924138004682903,-20.822993939455483
0.018216198199345626,0.8135493189215423,0.29618336449827615,-21.407090467056662
0.030418032689828706,0.8113775283721755,0.3026022380380298,-21.976519279966
0.04254907081542103,0.8091567309115821,0.30852344206908716,-22.532639050493117
0.054599559321906244,0.8068353767823309,0.31398597912030096,-23.074804879512552
0.06651809080427921,0.8044065147808533,0.3190412248584547,-23.603157137406487
0.07829367655897505,0.8018759868870232,0.32371568255212047,-24.116880507686737
0.08993890485166664,0.7992214263783516,0.32807106849593354,-24.61478107101053
0.10145292373351625,0.7964329319495599,0.33224500880150276,-25.09709135935965
0.11282281794635715,0.7935061702948819,0.33626585841255285,-25.56354609658053
0.12383748364115706,0.7900963983707275,0.340540707809992,-26.015286649047084
0.13456549854265862,0.7863183205036933,0.3452582573102221,-26.454964229784025
0.1451355316979695,0.7822666592278812,0.35029643013894873,-26.882993103929767
0.15563741738538434,0.7779871903137449,0.3555296717587201,-27.298899735867096
0.16611770059057224,0.7735024578729884,0.36087380105778194,-27.702263956751498
0.17658967249671642,0.768822655329012,0.3662624616660892,-28.092307079922076
0.18704386646597626,0.7639576196251998,0.3716216520142494,-28.46884601397114
0.19745698878836543,0.7589186786145727,0.3768984581370062,-28.83207204673586
0.20778268236467012,0.7537273282959394,0.38205781602348493,-29.181595377345868
0.21795213739650543,0.7484179013629803,0.38707596068114947,-29.517346605527603
0.2279015841503375,0.743026102231276,0.39191554658540645,-29.84113345479822
0.23758276506509862,0.7375803846160975,0.3965707505380951,-30.153257633292004
0.24698118598850982,0.732077085998222,0.40105733052653764,-30.454906241541607
0.2561131706060361,0.7265100379380892,0.4054233844329571,-30.746374471590364
0.2649864232687078,0.7208881224206326,0.409700480833361,-31.0274183127049
0.2736127304656089,0.7152126343885924,0.41386866855203874,-31.297566678992315
0.2820071914483507,0.7095101415240381,0.4179063564544939,-31.55981400996159
0.290190162235232,0.7038039599323783,0.42180141092421364,-31.81342175118801
0.29814947457394475,0.6981123688988738,0.4255696521702418,-32.05732984400655
0.3058895251473567,0.6924156475126471,0.42921244665021907,-32.290297102819494
0.31343994500318095,0.6867138460930376,0.432754102291528,-32.51233573132486
0.32081587613982204,0.6809938923716712,0.4361873874554413,-32.72402283288658
0.328026916900441,0.6752844330595805,0.4394908416488187,-32.92595906491654
0.3350799152604863,0.6696195608269163,0.44262584664928645,-33.11758195179849
0.3419764397323604,0.6640260355200797,0.4455667739410787,-33.30021987337794
0.34871415702791364,0.6584942280557561,0.44833389547760094,-33.475632919945134
0.3552925558345496,0.65302689611945,0.4509753781081871,-33.64331228758151
0.3617023386213377,0.6476204895903163,0.4534854424976891,-33.801767466633024
0.36794567233742814,0.6422750268883427,0.4558320913786952,-33.94974782546496
0.37403798696928714,0.6370059301566675,0.45800397370805934,-34.087798508326124
0.37999380167222846,0.6318200946582195,0.460005415380569,-34.214377550404606
0.3858078548970086,0.6267217773396886,0.46185327811575033,-34.329360114209635
0.3914678926360701,0.6217150427686743,0.46358519805528264,-34.43548370593553
0.39697700825263466,0.6167953075795385,0.46520402280562395,-34.53370963331188
0.4023463004134554,0.6119706777614445,0.46669691012564374,-34.62226922731142
0.4075725329152573,0.6072652355008752,0.46803789570603815,-34.6989003278427
0.41266038663839666,0.6026900630563414,0.46922083497557354,-34.76171825043167
0.41761898898458705,0.5982346162126101,0.47024734466919516,-34.81188848255509
0.4224429928773138,0.5938810558104243,0.47114547740855706,-34.84879113556253
0.4271307777985844,0.5896288123444002,0.47197414260477255,-34.87438703853139
0.4316693536634694,0.5854742349872305,0.47277491357824897,-24.891329142814484
0.43604694374904374,0.5814272447534502,0.47355081351040396,-14.903541524562552
0.4402751716566744,0.5774864902616454,0.47430998975433325,-4.91853510763185
0.44436565141427264,0.5736360986507558,0.47505947525092573,5.065378529874426
0.44829761854967826,0.5698714678031482,0.475788170590549,15.052231533805664
0.45206050477333615,0.566214779557524,0.47650443334952386,25.04602444521792
0.4556559975558887,0.5626797191847942,0.4772166799322646,35.041097549942414
0.4590968203272726,0.559265506391148,0.4779245391140101,45.0359796490075
0.46238450397016395,0.5559552147083029,0.47862536407021167,55.028615100782446
0.4655320755928727,0.5527440403177738,0.47931584619997997,65.0197404136482
0.46854041887097,0.549640426549278,0.4800062594958485,75.0113749294883
0.4714093924938362,0.5466352232661006,0.4806835178798213,85.00595901391613
0.47416305958867067,0.5437133245971302,0.48136153072812504,95.00354494418315
0.47680148291451147,0.5408614019300783,0.4820288650050303,104.99989011576385
0.47931141662159366,0.5380885792597627,0.48268449756254383,114.99662067319633
0.4816890378162742,0.535396874166234,0.4833254971876712,124.9883380005181
0.48393615619816555,0.5327930038907247,0.4839741186998351,134.9766162242882
0.4860483731297103,0.5302693847739159,0.48463571699726105,144.96785572286237
0.4880421939880566,0.5278423867696774,0.4853114325015788,154.96489697756476
0.48991990627705007,0.5255275905969726,0.4859894087685549,164.96038208691544
0.491700425621995,0.5233205040982574,0.4866598294577246,174.95631700364243
0.49337963611072216,0.5212082701873653,0.4873109871011829,184.94710805939695
0.4949442102073476,0.5191665927254132,0.48796919582546655,194.9382879459868
0.4963901769510076,0.517196033286445,0.48864205965036933,204.93112980514982
0.4977249134405143,0.515329014829041,0.4893287029009975,214.9264959483344
0.4989673273756561,0.5135672247222987,0.48998997665261546,224.92131831761395
0.500141882437059,0.5119071032241949,0.4905744389477844,234.91768574294176
0.5012448482644736,0.5103599818245316,0.4910686022009284,244.91144874313792
0.5022465017131428,0.5089269855369424,0.4915139282039128,254.90363899651211
0.5031365128271885,0.5075744787932751,0.49194847194838043,264.89474348682654
0.5039252336011006,0.5062944843470554,0.4923937832256129,274.8899087579651
0.5046273264733235,0.5051105871953121,0.4928486057473258,284.88499655773484
0.5052355818419058,0.5040317504223679,0.4932689807871258,294.88023161289055
0.5057323221476181,0.5030652354350323,0.4936337684154274,304.8757057393104
0.5061217520902189,0.5022390403396187,0.4939494865433734,314.8694776336388
0.5064141660358868,0.5015652021428381,0.49417822850700377,324.86276989257846
0.5066212833456271,0.5010435745807251,0.49429972968309654,334.85806115914755
0.5067431709108964,0.5006706935570706,0.49435911909849695,344.8510095611748
0.5067862848705668,0.5004324681028147,0.4943804848358906,354.8411996735224
0.5067840797882295,0.500300499244946,0.49439598777546684,364.8328558265318
0.5067557660431046,0.5002413106280988,0.4944121330233036,374.8259184206027
0.5067378810925242,0.5002169981753353,0.4944296861393041,384.81947337453494
0.5067363852385132,0.5002031954380531,0.49444540901681994,394.8135737146784
0.5067603155171403,0.5001989538535472,0.4944766913406281,404.8068308497885
0.5068026612220757,0.5001922928869879,0.494490894876267,414.8011617241793
0.5068698655394357,0.5001845805565055,0.49449897345594895,424.7947216958384
0.5069325637304967,0.5001934301728233,0.4945177111299448,434.78995119209054
0.5069847552372664,0.5001991625333753,0.4945284078735971,444.78194696798954
0.5070283698192817,0.5001961420250532,0.4945486614850416,454.7753899782766
0.5070713189410607,0.500154358439753,0.4945653788148034,464.7711940234268
0.5071245053781414,0.5000963257446439,0.49458989928867575,474.76708201797413
0.5071777532394933,0.5000484950323271,0.4945977495189571,484.75990042218336
0.5072252296258553,0.5000468452041339,0.4945883334586264,494.75201255542527
0.507263415209755,0.5000759710518741,0.4945580228449321,504.7457992489113
0.507295766993028,0.5001019663946658,0.49452352711169856,514.741648308178
0.5073353516608792,0.5000893395627581,0.4945096595908607,524.7371362684534
0.5073872009096493,0.5000480369111645,0.4945150242479693,534.733520633029
0.5074404452157205,0.5000040797828212,0.4944995842592566,544.725774096591
0.5074848408734406,0.49997968373605656,0.49446581922986343,554.7176869335517
0.5075238804302427,0.4999831004029519,0.49444487107900553,564.7116275671627
0.5075482732765941,0.5000010951006487,0.4944295776411103,574.7056067368044
0.5075576439616807,0.5000191887027309,0.49441327837438037,584.693888608828
0.5075678483159713,0.5000350955908542,0.49441199247324424,594.68477134517
0.507567308238269,0.5000522930103966,0.49441280762575984,604.6815185406862
0.5075625188432454,0.5000746146510358,0.4944074512630206,614.6728382738225
0.507553213242792,0.5001045245328238,0.49439725847291316,624.6634503228474
0.5075481496114818,0.5001166389718272,0.4943894904656048,634.6532750041015
0.5075654069012678,0.5001236312046479,0.4943967263833392,644.6435194509102
0.5075926193295915,0.5001379880675497,0.494395406404996,654.6349925342289
0.5075958934027991,0.5001353144032938,0.49437833052281305,664.6272789276501
0.5075681403913733,0.5001790931891367,0.49438386950160773,674.6221868018926
0.5075127605997948,0.5002351252185523,0.49442055832114606,684.6175048245311
0.5074434389105684,0.5002759689488085,0.49446446718335607,694.612915418489
0.5073988793507065,0.5003042583847318,0.4944930344402747,704.6067166734142
0.5073678067818297,0.5003248935974186,0.4945043379548385,714.5963195564758
0.507346624325989,0.5003459681001187,0.4945216948614341,724.5871541713947
0.5073523557376518,0.5003561446951565,0.4945263838664746,734.5814885378927
0.5073893762871728,0.5003717348854024,0.49451082426609266,744.5777101073809
0.5074340194856807,0.5003534419573474,0.494489457149009,754.5715638557314
0.5075097862677544,0.5003278052812846,0.4944666425118759,764.5655699380039
0.5076101567999279,0.500292137331127,0.49440797393494873,774.5562696953381
0.507614420954213,0.5002329218193247,0.4944303273352436,784.5471946810114
0.5075766355725907,0.5001380388435426,0.4945364486308297,794.5412878861025
0.5076153305073273,0.5001129861962853,0.4946187956209383,804.5349125983311
0.5076157987154186,0.5001574692822794,0.49462108032579066,814.5272648947576
0.5075628506076217,0.5002803417489136,0.49463488530191724,824.5194516995135
0.5074756600313467,0.5003344558970305,0.49472777907871507,834.5131671586406
0.5073867257473561,0.5003760675422465,0.49485254004439816,844.5077656770354
0.5073411892278981,0.5004720913424983,0.49487994466316854,854.5047646157552
0.5073550840364498,0.5005173877715358,0.49487678581211164,864.5003628477609
0.5073813271628429,0.5004847007178064,0.49484283953149705,874.491993862533
0.5074304599236497,0.5004859196655121,0.49470513166632557,884.4812373803085
0.5074782393007244,0.5005548864593323,0.4946092763158637,894.4740834656424
0.5074273399252784,0.5007521372093036,0.4945817852239421,904.4693241163883
0.5074467384002509,0.5009324971770672,0.4945384016353391,914.4620425798176
0.5075029183080855,0.5009687934582576,0.494612339363255,924.4577459034514
0.5072556660693612,0.5011068462431226,0.4946078855033664,934.4530927497905
0.5070744083400233,0.5013403314029028,0.49461217351090747,944.4474993029326
0.5071197673828113,0.5013589506575695,0.4945371794087675,954.4419743165058
0.5072375063844452,0.5012956608018517,0.4945721081122222,964.4367453082594
0.5075318166399116,0.5011003055423224,0.4946689107721747,974.4306688608517
